1,1,0,0.09,0
2,1,50,0.09,0
3,1,200,0.21,0
4,1,250,3.078,0
5,1,300,3.048,-1.813
6,1,450,0.875,-2.37
7,1,600,2.988,0
8,1,650,2.868,0
9,1,700,2.688,-0.15
10,1,750,2.688,-0.15
11,1,800,2.688,-0.15
12,1,850,0.875,-0.18
13,1,900,0.875,-0.21
14,1,950,0.875,-0.24
15,1,1000,0.875,-0.3
16,1,1050,0.875,-0.42
17,1,1100,0.875,-0.57
18,1,1150,0.875,-1.08
19,1,1200,0.875,-1.56
20,1,1250,2.231,-1.813
21,1,1300,2.231,-1.813
22,1,1350,0.875,-2.04
23,1,1400,0.875,-2.16
24,1,1450,0.875,-2.28
25,1,1500,0.875,-2.37
26,1,1550,0.875,-2.46
27,1,1600,0.875,-2.52
28,1,1650,1.175,-3.625
29,1,1700,0.875,-3.27
30,1,1750,1.085,-3.625
31,1,1800,0.875,-2.4
32,1,1850,1.781,-1.974
33,1,1900,0.875,-2.34
34,1,1950,1.781,-1.974
35,1,2000,0.875,-2.37
36,1,2050,0.875,-3.48
37,1,2100,0.875,-3.48
38,1,2150,0.875,-2.4
39,1,2200,1.025,-3.625
40,1,2350,1.781,-2.004
41,1,2450,0.875,-2.4
42,1,2500,1.781,-1.974
43,1,2550,0.875,-2.1
44,1,2650,0.875,-0.93
45,1,2700,0.875,-0.03
46,1,2750,1.781,0.096
47,1,2800,1.781,0.186
48,1,2850,1.781,0.276
49,1,2900,1.781,0.306
50,1,2950,1.781,0.396
51,1,3000,1.781,0.486
52,1,3050,2.231,0.906
53,1,3100,2.688,1.849
54,1,3150,2.688,2.029
55,1,3200,2.688,2.329
56,1,3250,2.411,2.719
57,1,3300,2.261,2.719
58,1,3350,2.081,2.719
59,1,3400,1.781,2.509
60,1,3450,1.781,2.509
61,1,3500,1.781,2.509
62,1,3550,1.781,2.509
63,1,3600,1.781,2.479
64,1,3650,1.781,2.449
65,1,3700,1.781,2.479
66,1,3750,1.781,2.509
67,1,3800,1.781,2.509
68,1,3850,1.781,2.539
69,1,3900,1.781,2.539
70,1,3950,1.781,2.509
71,1,4000,1.781,2.479
72,1,4050,2.231,2.719
73,1,4100,0.875,3.109
74,1,4150,2.501,2.719
75,1,4200,2.255,3.625
76,1,4250,0.875,3.469
77,1,4300,0.875,3.439
78,1,4350,2.195,3.625
79,1,4400,2.471,2.719
80,1,4450,2.105,3.625
81,1,4500,1.781,2.089
82,1,4550,2.165,3.625
83,1,4600,2.435,3.625
84,1,4650,2.688,2.689
85,1,4700,3.125,3.625
86,1,4750,3.594,3.295
87,1,4800,3.594,2.515
88,1,4850,3.594,2.485
89,1,4900,3.594,2.335
90,1,4950,3.594,2.155
91,1,5000,3.594,1.915
92,1,5050,3.594,1.825
93,1,5100,3.594,1.375
94,1,5150,4.068,0
95,1,5200,4.068,0
96,1,5250,4.038,0
97,1,5300,4.158,0
98,1,5350,4.308,0
99,1,5400,4.458,0
100,1,5450,4.5,0
101,1,5500,4.5,0
102,1,5550,4.5,0
103,1,5600,4.5,0.025
104,1,5650,4.5,0.145
105,1,5700,4.5,0.265
106,1,5750,4.5,0.355
107,1,5800,4.5,0.385
108,1,5850,4.5,1.045
109,1,5900,4.5,1.735
110,1,5950,4.5,1.975
111,1,6000,4.5,2.305
112,1,6050,4.68,2.719
113,1,6100,4.77,2.719
114,1,6150,4.89,2.719
115,1,6200,5.04,2.719
116,1,6250,5.04,2.719
117,1,6300,5.85,2.719
118,1,6350,5.1,2.719
119,1,6400,5.1,2.719
120,1,6450,5.37,2.719
121,1,6500,5.88,2.719
122,1,6550,6.3,2.719
123,1,6600,6.57,2.719
124,1,6650,6.81,2.719
125,1,6700,7.59,2.719
126,1,6750,7.71,2.719
127,1,6800,7.83,2.719
128,1,6850,7.92,2.719
129,1,6900,8.124,2.479
130,1,6950,8.124,2.449
131,1,7000,8.124,2.449
132,1,7050,8.124,2.449
133,1,7100,8.124,2.449
134,1,7150,8.124,2.449
135,1,7200,8.124,2.449
136,1,7250,8.124,2.449
137,1,7300,8.124,2.449
138,1,7350,8.124,2.449
139,1,7400,8.124,2.479
140,1,7450,8.124,2.479
141,1,7500,8.124,2.509
142,1,7550,8.124,2.329
143,1,7600,8.124,1.699
144,1,7650,8.124,1.099
145,1,7700,8.124,-0.161
146,1,7750,8.124,-0.341
147,1,7800,8.124,-0.521
148,1,7850,8.124,-0.641
149,1,7900,8.124,-0.551
150,1,7950,8.124,-0.671
151,1,8000,8.058,-0.906
152,1,8050,7.968,-0.906
153,1,8100,7.878,-0.906
154,1,8150,7.758,-0.906
155,1,8200,7.608,-0.906
156,1,8250,7.218,-1.236
157,1,8300,7.218,-1.266
158,1,8350,7.218,-1.326
159,1,8400,7.218,-1.386
160,1,8450,7.218,-1.446
161,1,8500,7.218,-1.506
162,1,8550,7.218,-1.626
163,1,8600,7.218,-1.716
164,1,8650,7.218,-1.806
165,1,8700,7.218,-1.813
166,1,8750,7.518,-1.813
167,1,8800,7.788,-1.813
168,1,8850,7.908,-1.813
169,1,8900,8.124,-1.933
170,1,8950,8.124,-1.933
171,1,9000,8.124,-1.963
172,1,9050,8.124,-2.113
173,1,9100,8.124,-2.203
174,1,9150,8.124,-2.233
175,1,9200,8.124,-3.583
176,1,9250,8.154,-3.625
177,1,9300,8.154,-3.625
178,1,9350,8.244,-3.625
179,1,9400,8.364,-3.625
180,1,9450,8.484,-3.625
181,1,9500,8.634,-3.625
182,1,9550,8.784,-3.625
183,1,9600,9.942,-3.625
184,1,9650,9.48,-1.813
185,1,9700,9.03,-2.256
186,1,9750,9.03,-2.406
187,1,9800,9.03,-2.556
188,1,9850,9.03,-3.216
189,1,9900,9.03,-3.216
190,1,9950,9.03,-2.436
191,1,10000,9.03,-2.226
192,1,10050,9.42,-1.813
193,1,10100,9.03,-1.656
194,1,10150,9.03,-1.416
195,1,10200,9.03,-1.356
196,1,10250,9.03,-1.356
197,1,10300,9.03,-1.386
198,1,10350,9.03,-1.356
199,1,10400,9.03,-1.326
200,1,10450,9.03,-1.236
201,1,10500,9.03,-1.206
202,1,10550,9.96,-0.906
203,1,10600,10.05,-0.906
204,1,10650,10.14,-0.906
205,1,10700,10.35,-0.906
206,1,10750,11.748,-1.35
207,1,10800,11.748,-1.35
208,1,10850,11.748,-1.35
209,1,10900,11.748,-1.32
210,1,10950,11.748,-1.32
211,1,11000,11.748,-1.32
212,1,11050,11.748,-1.32
213,1,11100,11.748,-1.32
214,1,11150,11.748,-1.32
215,1,11200,11.748,-1.32
216,1,11250,11.748,-1.32
217,1,11300,11.748,-1.32
218,1,11350,11.748,-1.32
219,1,11400,11.748,-1.32
220,1,11450,11.748,-1.32
221,1,11500,11.748,-1.29
222,1,11550,11.748,-1.02
223,1,11600,11.7,-0.906
224,1,11650,11.748,-0.42
225,1,11700,11.748,-0.3
226,1,11750,12.078,0
227,1,11800,9.81,0
228,1,11850,9.69,0
229,1,11900,12.438,0
230,1,11950,12.558,0
231,1,12000,0,0
232,1,12050,0,0
233,1,12100,0,0
234,1,12150,0,0
235,1,12200,0,0
236,1,12250,0,0
237,1,12300,0,0
238,1,12350,0,0
239,1,12400,0,0
240,1,12450,0,0
241,1,12500,0,0
242,1,12550,0,0
243,1,12600,0,0
244,1,12650,0,0
245,1,12700,0,0
246,1,12750,0,0
247,1,12800,0,0
248,1,12850,0,0
249,1,12900,0,0
250,1,12950,0,0
251,2,0,0.24,0
252,2,100,3.048,0
253,2,150,2.688,2.149
254,2,250,2.688,2.149
255,2,300,3.048,0
256,2,350,3.048,0
257,2,400,3.048,0
258,2,550,0.875,-0.63
259,2,600,0.875,-0.75
260,2,750,1.781,-0.954
261,2,900,0.24,0
262,2,950,3.048,0
263,3,0,0.15,0
264,3,50,2.988,0
265,3,100,0.48,0
266,3,150,2.688,-0.09
267,3,200,0.72,0
268,3,250,0.78,0
269,3,300,0.78,0
270,3,350,0.78,0
271,3,400,0.875,-0.12
272,3,450,0.875,-0.18
273,3,500,0.875,-1.11
274,3,650,1.781,-2.244
275,3,700,1.781,-2.214
276,3,750,1.781,-2.064
277,3,800,1.781,-1.914
278,3,850,1.781,-1.794
279,3,900,1.781,-1.674
280,3,950,1.781,-1.614
281,3,1000,1.781,-1.524
282,3,1050,1.781,-1.404
283,3,1100,1.781,-1.344
284,3,1150,1.781,-1.254
285,3,1200,1.781,-1.134
286,3,1250,1.781,-0.624
287,3,1300,1.781,-0.534
288,3,1350,1.781,-0.474
289,3,1400,1.781,-0.414
290,3,1450,0.875,-0.45
291,3,1500,0.875,-0.42
292,3,1550,1.781,-0.264
293,3,1600,1.781,-0.174
294,3,1650,1.781,-0.054
295,3,1700,1.781,-0.024
296,3,1750,1.781,0.186
297,3,1800,1.781,0.336
298,3,1850,1.781,0.456
299,3,1900,2.141,0.906
300,3,1950,2.231,0.906
301,3,2000,2.381,0.906
302,3,2050,2.471,0.906
303,3,2100,2.688,1.399
304,3,2150,2.688,1.399
305,3,2200,2.688,1.429
306,3,2250,2.688,1.429
307,3,2300,2.688,1.429
308,3,2350,2.688,1.489
309,3,2400,2.688,1.429
310,3,2450,2.688,1.519
311,3,2500,2.688,1.609
312,3,2550,2.688,1.699
313,3,2600,2.688,1.789
314,3,2650,2.688,1.849
315,3,2700,2.688,1.939
316,3,2750,2.688,1.999
317,3,2800,2.688,2.059
318,3,2850,2.688,2.119
319,3,2900,2.688,2.119
320,3,2950,2.688,2.269
321,3,3000,2.381,2.719
322,3,3050,2.171,2.719
323,3,3100,2.051,2.719
324,3,3150,1.781,2.539
325,3,3200,1.781,2.539
326,3,3250,1.781,2.539
327,3,3300,1.781,2.539
328,3,3350,1.781,2.509
329,3,3400,1.781,2.539
330,3,3450,1.781,2.539
331,3,3500,1.781,2.539
332,3,3550,1.175,2.719
333,3,3600,1.655,3.625
334,3,3650,2.195,3.625
335,3,3700,2.165,3.625
336,3,3750,1.781,2.089
337,3,3800,1.985,3.625
338,3,3850,2.165,3.625
339,3,3900,2.345,3.625
340,3,3950,2.465,3.625
341,3,4000,2.688,1.879
342,3,4050,2.885,3.625
343,3,4100,2.688,2.059
344,3,4150,3.594,2.065
345,3,4200,3.594,1.855
346,3,4250,3.594,1.615
347,3,4300,3.594,1.255
348,3,4350,3.594,0.505
349,3,4400,3.594,1.045
350,3,4450,3.594,0.625
351,3,4500,3.594,0.445
352,3,4550,3.594,0.265
353,3,4600,3.918,0
354,3,4650,3.948,0
355,3,4700,4.008,0
356,3,4750,4.098,0
357,3,4800,4.158,0
358,3,4850,4.218,0
359,3,4900,4.308,0
360,3,4950,4.398,0
361,3,5000,4.488,0
362,3,5050,4.5,0.025
363,3,5100,4.5,0.145
364,3,5150,4.5,0.235
365,3,5200,4.5,0.265
366,3,5250,4.5,0.355
367,3,5300,4.5,0.505
368,3,5350,4.5,0.655
369,3,5400,4.5,0.655
370,3,5450,4.5,1.345
371,3,5500,4.5,1.465
372,3,5550,4.5,1.645
373,3,5600,4.5,1.825
374,3,5650,4.5,2.005
375,3,5700,4.5,2.215
376,3,5750,4.5,2.335
377,3,5800,4.5,2.365
378,3,5850,4.8,2.719
379,3,5900,4.89,2.719
380,3,5950,5.04,2.719
381,3,6000,5.82,2.719
382,3,6050,5.58,2.719
383,3,6100,5.79,2.719
384,3,6150,5.94,2.719
385,3,6200,6.15,2.719
386,3,6250,6.36,2.719
387,3,6300,6.54,2.719
388,3,6350,6.72,2.719
389,3,6400,6.72,2.719
390,3,6450,6.81,2.719
391,3,6500,7.77,2.719
392,3,6550,8.124,2.419
393,3,6600,8.124,2.389
394,3,6650,8.124,2.359
395,3,6700,8.124,2.269
396,3,6750,8.124,2.179
397,3,6800,8.124,2.059
398,3,6850,8.124,1.939
399,3,6900,8.124,1.789
400,3,6950,8.124,1.639
401,3,7000,8.124,1.609
402,3,7050,8.124,-0.821
403,3,7100,9.03,-0.966
404,3,7200,9.03,-2.586
405,3,7250,9.03,-3.216
406,3,7300,9.03,-3.216
407,3,7350,9.03,-2.586
408,3,7400,9.03,-2.466
409,3,7450,9.03,-2.316
410,3,7550,9.48,-1.813
411,3,7600,9.03,-1.536
412,3,7650,9.03,-1.386
413,3,7700,9.03,-1.206
414,3,7750,9.03,-1.116
415,3,7800,9.03,-1.146
416,3,7850,9.57,-0.906
417,3,7900,9.57,-1.813
418,3,7950,9.84,-0.906
419,3,8000,10.05,-0.906
420,3,8050,10.32,-0.906
421,3,8100,10.47,-0.906
422,3,8150,10.62,-0.906
423,3,8200,11.748,-1.29
424,3,8250,11.748,-1.29
425,3,8300,11.748,-1.38
426,3,8350,11.748,-1.32
427,3,8400,11.748,-1.32
428,3,8450,11.748,-1.05
429,3,8500,11.748,-0.96
430,3,8550,11.748,-0.9
431,3,8600,11.748,-0.36
432,3,8650,12.168,0
433,3,8700,12.198,0
434,3,8750,12.438,0
435,3,8900,0,0
436,3,8950,0,0
437,3,9000,0,0
438,3,9050,0,0
439,3,9100,0,0
440,3,9150,0,0
441,3,9200,0,0
442,3,9250,0,0
443,3,9300,0,0
444,3,9350,0,0
445,3,9400,0,0
446,3,9450,0,0
447,3,9500,0,0
448,3,9550,0,0
449,3,9600,0,0
450,3,9650,0,0
451,3,9700,0,0
452,3,9750,0,0
453,3,9800,0,0
454,3,9850,0,0
455,3,9900,0,0
456,3,9950,0,0
457,3,10000,0,0
458,3,10050,0,0
459,3,10100,0,0
460,3,10150,0,0
461,3,10200,0,0
462,3,10250,0,0
463,3,10300,0,0
464,3,10350,0,0
465,3,10400,0,0
466,3,10450,0,0
467,3,10500,0,0
468,3,10550,0,0
469,3,10600,0,0
470,3,10650,0,0
471,3,10700,0,0
472,3,10750,0,0
473,3,10800,0,0
474,3,10850,0,0
475,3,10900,0,0
476,3,10950,0,0
477,3,11000,0,0
478,3,11050,0,0
479,3,11100,0,0
480,3,11150,0,0
481,3,11200,0,0
482,3,11250,0,0
483,3,11300,0,0
484,3,11350,0,0
485,3,11400,0,0
486,3,11450,0,0
487,4,0,0.21,0
488,4,50,3.078,0
489,4,100,0.27,0
490,4,150,0.33,0
491,4,200,2.868,0
492,4,250,2.688,-0.12
493,4,300,2.688,-0.12
494,4,350,0.875,-0.12
495,4,400,0.875,-0.15
496,4,450,0.875,-0.21
497,4,500,0.875,-0.27
498,4,550,0.875,-0.42
499,4,600,0.875,-1.23
500,4,750,1.781,-2.184
501,4,800,0.875,-2.4
502,4,850,0.875,-2.49
503,4,900,0.875,-2.52
504,4,950,0.875,-2.64
505,4,1000,0.875,-3.33
506,4,1050,1.055,-3.625
507,4,1100,0.875,-2.4
508,4,1150,0.875,-2.37
509,4,1200,0.875,-2.4
510,4,1250,0.875,-2.43
511,4,1300,0.875,-2.43
512,4,1350,1.085,-3.625
513,4,1450,1.565,-3.625
514,4,1500,1.781,-2.334
515,4,1550,1.781,-2.454
516,4,1600,1.781,-2.364
517,4,1650,1.781,-2.274
518,4,1700,1.781,-2.244
519,4,1750,1.781,-2.124
520,4,1800,1.781,-2.034
521,4,1850,1.781,-1.914
522,4,1900,1.961,-1.813
523,4,1950,2.171,-1.813
524,4,2000,2.381,-1.813
525,4,2050,2.531,-1.813
526,4,2100,2.688,-1.65
527,4,2150,2.688,-1.53
528,4,2200,2.688,-1.41
529,4,2250,2.688,-1.47
530,4,2400,3.594,0.955
531,4,2450,3.594,1.105
532,4,2600,6.39,2.719
533,4,2650,6.57,2.719
534,4,2700,6.87,2.719
535,4,2750,7.53,2.719
536,4,2800,7.53,2.719
537,4,2850,7.62,2.719
538,4,2900,7.62,2.719
539,4,2950,7.74,2.719
540,4,3000,7.86,2.719
541,4,3050,8.124,2.329
542,4,3100,8.124,2.149
543,4,3150,8.124,1.969
544,4,3200,8.124,1.789
545,4,3250,8.124,1.639
546,4,3300,8.124,1.519
547,4,3350,8.124,1.429
548,4,3400,8.124,0.469
549,4,3450,8.124,1.219
550,4,3500,8.124,0.559
551,4,3550,8.124,0.619
552,4,3600,8.124,1.129
553,4,3650,8.124,1.129
554,4,3700,8.124,1.189
555,4,3750,8.124,0.559
556,4,3800,8.124,0.439
557,4,3850,8.124,0.289
558,4,3900,8.124,0.139
559,4,3950,8.124,-0.011
560,4,4000,8.124,-0.161
561,4,4050,8.124,-0.311
562,4,4100,8.124,-0.491
563,4,4150,8.124,-0.671
564,4,4200,7.998,-0.906
565,4,4250,7.968,-0.906
566,4,4300,7.908,-0.906
567,4,4350,7.818,-0.906
568,4,4400,7.728,-0.906
569,4,4450,7.668,-0.906
570,4,4500,7.548,-0.906
571,4,4550,7.218,-1.236
572,4,4600,7.218,-1.296
573,4,4650,7.218,-1.446
574,4,4700,7.218,-1.566
575,4,4750,7.218,-1.686
576,4,4800,7.218,-1.813
577,4,4850,7.218,-1.813
578,4,4900,7.218,-1.813
579,4,4950,7.218,-1.813
580,4,5000,7.398,-1.813
581,4,5050,7.788,-1.813
582,4,5100,7.908,-1.813
583,4,5150,8.124,-1.963
584,4,5200,8.124,-1.963
585,4,5250,8.124,-2.083
586,4,5300,8.124,-2.233
587,4,5350,8.184,-3.625
588,4,5400,8.244,-3.625
589,4,5450,8.334,-3.625
590,4,5500,8.454,-3.625
591,4,5650,10.2,-1.813
592,4,5700,11.748,-1.32
593,4,5750,11.748,-1.05
594,4,5800,11.748,-1.05
595,4,5850,11.67,-0.906
596,4,5900,11.748,-0.84
597,4,5950,11.748,-0.27
598,4,6000,10.02,0
599,4,6050,9.87,0
600,4,6100,12.318,0
601,4,6150,12.498,0
602,4,6250,0,0
603,4,6300,0,0
604,4,6350,0,0
605,4,6400,0,0
606,4,6450,0,0
607,4,6500,0,0
608,4,6550,0,0
609,4,6600,0,0
610,4,6650,0,0
611,4,6700,0,0
612,4,6750,0,0
613,4,6800,0,0
614,4,6850,0,0
615,4,6900,0,0
616,4,6950,0,0
617,4,7000,0,0
618,4,7050,0,0
619,4,7100,0,0
620,4,7150,0,0
621,4,7200,0,0
622,4,7250,0,0
623,4,7300,0,0
624,4,7350,0,0
625,4,7400,0,0
626,4,7450,0,0
627,4,7500,0,0
628,4,7550,0,0
629,4,7600,0,0
630,4,7700,2.808,0
631,4,7750,2.688,-0.42
632,4,7800,2.688,-0.36
633,4,7850,0.33,0
634,4,7900,3.018,0
635,4,7950,3.078,0
636,5,0,3.198,0
637,5,50,3.198,0
638,5,100,3.198,0
639,5,200,3.078,-1.813
640,5,250,3.078,-1.813
641,5,400,0.15,0
642,5,450,3.138,0
643,5,500,3.108,0
644,5,550,2.898,-1.813
645,5,600,0.875,-2.19
646,5,650,0.875,-2.31
647,5,700,0.875,-2.37
648,5,750,1.085,-3.625
649,5,800,0.875,-2.43
650,5,850,0.965,-3.625
651,5,900,0.905,-3.625
652,5,1050,1.781,0.126
653,5,1100,1.781,0.276
654,5,1150,1.781,0.036
655,5,1200,1.781,2.209
656,5,1250,1.781,2.089
657,5,1300,1.781,1.939
658,5,1350,1.655,1.813
659,5,1400,1.655,1.813
660,5,1450,1.655,1.813
661,5,1500,1.715,1.813
662,5,1550,1.355,1.813
663,5,1600,1.235,1.813
664,5,1650,1.115,1.813
665,5,1700,1.085,1.813
666,5,1750,0.875,1.26
667,5,1800,0.875,0.99
668,5,1850,0.75,0
669,5,1900,0.875,-0.12
670,5,1950,0.875,-0.3
671,5,2000,0.875,-0.54
672,5,2050,0.875,-1.32
673,5,2100,0.875,-1.5
674,5,2150,0.875,-1.65
675,5,2200,2.201,-1.813
676,5,2250,2.231,-1.813
677,5,2300,2.231,-1.813
678,5,2350,1.781,-2.064
679,5,2400,0.875,-2.25
680,5,2450,0.875,-2.37
681,5,2500,0.875,-2.52
682,5,2550,0.875,-3.18
683,5,2600,0.875,-3.27
684,5,2650,1.115,-3.625
685,5,2700,1.055,-3.625
686,5,2800,0.875,-2.4
687,5,2850,0.875,-3.48
688,5,2900,0.875,-3.48
689,5,3000,0.875,-3.51
690,5,3100,1.055,-3.625
691,5,3200,1.385,-3.625
692,5,3250,1.715,-3.625
693,5,3300,1.781,-3.474
694,5,3350,1.781,-2.574
695,5,3400,1.781,-2.544
696,5,3450,1.781,-2.484
697,5,3600,2.688,-1.26
698,5,3650,2.688,-0.24
699,5,3700,3.108,0
700,5,3750,3.594,1.495
701,5,3800,3.594,1.555
702,5,3850,3.594,1.615
703,5,3900,3.594,1.735
704,5,3950,3.594,1.795
705,5,4000,3.594,1.915
706,5,4050,3.594,1.975
707,5,4100,3.594,2.215
708,5,4150,3.594,2.365
709,5,4200,3.594,2.545
710,5,4250,3.594,3.295
711,5,4300,3.594,2.515
712,5,4350,3.594,2.395
713,5,4400,3.594,2.275
714,5,4500,3.594,2.155
715,5,4550,3.594,2.155
716,5,4600,3.594,2.155
717,5,4650,2.688,2.509
718,5,4700,2.591,2.719
719,5,4850,3.185,3.625
720,5,4900,3.155,3.625
721,5,4950,3.065,3.625
722,5,5000,2.885,3.625
723,5,5050,2.615,3.625
724,5,5100,2.375,3.625
725,5,5150,2.135,3.625
726,5,5200,2.105,3.625
727,5,5250,1.055,3.625
728,5,5300,2.195,3.625
729,5,5350,0.875,3.289
730,5,5400,0.875,3.199
731,5,5450,0.875,2.719
732,5,5500,2.411,2.719
733,5,5600,2.201,2.719
734,5,5650,2.081,2.719
735,5,5700,1.781,2.539
736,5,5750,1.781,2.509
737,5,5800,1.781,2.509
738,5,5850,1.781,2.389
739,5,5900,1.781,2.299
740,5,5950,1.781,2.149
741,5,6000,1.781,0.096
742,5,6050,1.781,-0.234
743,5,6100,1.781,-0.054
744,5,6150,1.781,-0.234
745,5,6200,1.781,-2.334
746,5,6250,1.781,-2.244
747,5,6300,1.781,-2.154
748,5,6350,1.781,-2.064
749,5,6400,1.781,-2.064
750,5,6450,2.111,-1.813
751,5,6500,2.381,-1.813
752,5,6550,2.561,-1.813
753,5,6600,2.808,-1.813
754,5,6650,2.898,-1.813
755,5,6700,2.868,-1.813
756,5,6750,2.808,-1.813
757,5,6800,2.778,-1.813
758,5,6850,2.718,-1.813
759,5,6900,2.688,-1.77
760,5,6950,2.688,-1.74
761,5,7000,2.688,-1.71
762,5,7050,2.688,-1.62
763,5,7100,2.688,-1.05
764,5,7150,2.688,-0.12
765,5,7200,2.688,-0.18
766,5,7250,2.958,0
767,5,7300,2.928,0
768,5,7350,3.078,0
769,5,7400,2.778,0
770,5,7450,3.918,0
771,5,7500,3.978,0
772,5,7550,4.068,0
773,5,7600,4.218,0
774,5,7650,4.338,0
775,5,7700,4.428,0
776,5,7750,4.5,0.085
777,5,7800,4.5,0.145
778,5,7850,4.5,0.235
779,5,7900,4.5,0.325
780,5,7950,4.5,0.415
781,5,8000,4.5,0.475
782,5,8050,4.5,0.565
783,5,8100,4.5,0.655
784,5,8150,4.5,1.315
785,5,8200,4.5,1.555
786,5,8250,4.5,1.765
787,5,8300,4.5,1.975
788,5,8350,4.5,2.095
789,5,8400,4.5,2.185
790,5,8450,4.5,2.245
791,5,8500,4.5,2.305
792,5,8550,4.8,2.719
793,5,8600,4.89,2.719
794,5,8650,5.25,2.719
795,5,8700,5.31,2.719
796,5,8750,6.03,2.719
797,5,8800,6.24,2.719
798,5,8850,6.51,2.719
799,5,8900,6.75,2.719
800,5,8950,6.93,2.719
801,5,9000,7.38,2.719
802,5,9100,7.218,0.486
803,5,9150,7.218,0.276
804,5,9300,8.124,-1.903
805,5,9350,8.124,-2.023
806,5,9400,8.124,-2.143
807,5,9450,8.124,-2.323
808,5,9500,8.214,-3.625
809,5,9550,8.334,-3.625
810,5,9600,8.514,-3.625
811,5,9650,8.694,-3.625
812,5,9700,8.844,-3.625
813,5,9750,9.03,-2.376
814,5,9800,9.03,-2.526
815,5,9850,9.03,-3.276
816,5,9900,9.03,-2.526
817,5,9950,9.03,-2.136
818,5,10000,9.42,-1.813
819,5,10050,9.42,-1.813
820,5,10100,9.51,-1.813
821,5,10150,9.6,-1.813
822,5,10200,9.69,-1.813
823,5,10250,10.02,-0.906
824,5,10300,10.23,-0.906
825,5,10350,10.41,-0.906
826,5,10400,10.59,-0.906
827,5,10450,10.74,-0.906
828,5,10500,10.77,-0.906
829,5,10550,11.46,-0.906
830,5,10600,11.46,-0.906
831,5,10650,10.53,-0.906
832,5,10800,12.378,0
833,5,10850,12.408,0
834,5,10900,9.6,0
835,5,10950,12.468,0
836,5,11000,9.51,0
837,5,11050,12.528,0
838,5,11100,9.48,0
839,5,11150,9.48,0
840,5,11200,9.48,0
841,5,11250,12.528,0
842,5,11300,9.48,0
843,5,11350,12.528,0
844,5,11400,12.528,0
845,5,11450,9.48,0
846,5,11500,12.528,0
847,5,11550,12.528,0
848,5,11600,9.48,0
849,5,11650,12.558,0
850,5,11700,0,0
851,5,11750,0,0
852,5,11800,0,0
853,5,11850,0,0
854,5,11900,0,0
855,5,11950,0,0
856,6,0,3.198,0
857,6,50,3.198,0
858,6,100,3.198,0
859,6,250,0.18,0
860,6,400,0.875,0.66
861,6,500,0.875,0.66
862,6,550,0.875,0.66
863,6,650,0.875,0.66
864,6,700,0.875,0.66
865,6,850,0.875,0.63
866,6,900,0.875,0.63
867,6,950,0.875,-2.37
868,6,1100,3.168,0
869,6,1150,0.21,0
870,6,1200,3.018,0
871,6,1250,0.39,0
872,6,1300,2.808,0
873,6,1350,2.688,-0.12
874,6,1400,2.688,-0.12
875,6,1450,2.688,-0.15
876,6,1500,0.875,-0.18
877,6,1550,0.875,-0.21
878,6,1600,0.875,-0.27
879,6,1650,0.875,-0.33
880,6,1700,0.875,-0.36
881,6,1750,0.875,-0.48
882,6,1800,0.875,-0.66
883,6,1850,0.875,-0.6
884,6,1900,0.875,-1.02
885,6,1950,0.875,-0.99
886,6,2000,0.875,-1.32
887,6,2050,0.875,-1.53
888,6,2100,2.111,-1.813
889,6,2150,2.111,-1.813
